CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
CUST-10892,49.0,Female,31.0,9.0,5.0,1.0,Standard,Annual,3872.09,14.0,0.0
CUST-10893,20.0,Female,25.0,11.0,3.0,0.0,Premium,Monthly,3288.97,19.0,0.0
CUST-10894,44.0,Female,31.0,16.0,2.0,5.0,Basic,Annual,4318.57,28.0,0.0
CUST-10895,46.0,Female,50.0,10.0,6.0,13.0,Premium,Monthly,6904.15,24.0,0.0
CUST-10896,49.0,Male,20.0,17.0,1.0,3.0,Standard,Annual,1944.08,18.0,0.0
CUST-10897,67.0,Male,44.0,19.0,5.0,10.0,Basic,Quarterly,2608.6,9.0,0.0
CUST-10898,36.0,Female,55.0,2.0,3.0,12.0,Standard,Annual,5274.08,1.0,0.0
CUST-10899,38.0,Male,17.0,24.0,5.0,4.0,Basic,Annual,2465.38,12.0,1.0
CUST-10900,22.0,Female,45.0,23.0,2.0,6.0,Basic,Quarterly,3071.4,10.0,0.0
CUST-10901,35.0,Female,2.0,2.0,4.0,5.0,Premium,Annual,367.41,7.0,0.0
CUST-10902,45.0,Male,25.0,6.0,4.0,19.0,Premium,Quarterly,3388.84,14.0,0.0
CUST-10903,59.0,Female,13.0,19.0,4.0,9.0,Premium,Quarterly,1353.78,26.0,1.0
CUST-10904,39.0,Male,58.0,8.0,3.0,18.0,Premium,Monthly,4713.43,1.0,0.0
CUST-10905,38.0,Female,39.0,26.0,5.0,1.0,Premium,Annual,3371.01,15.0,0.0
CUST-10906,23.0,Female,28.0,29.0,0.0,2.0,Premium,Annual,1952.2,22.0,0.0
CUST-10907,18.0,Female,42.0,3.0,3.0,0.0,Basic,Monthly,3664.97,1.0,0.0
CUST-10908,22.0,Male,55.0,26.0,3.0,4.0,Standard,Quarterly,3459.74,13.0,0.0
CUST-10909,58.0,Male,6.0,14.0,3.0,14.0,Basic,Annual,1067.8,20.0,0.0
CUST-10910,29.0,Female,3.0,25.0,4.0,2.0,Standard,Quarterly,653.11,23.0,1.0
CUST-10911,43.0,Female,58.0,16.0,3.0,0.0,Premium,Annual,6711.48,2.0,0.0
CUST-10912,63.0,Female,35.0,1.0,1.0,0.0,Basic,Monthly,4394.31,3.0,1.0
CUST-10913,51.0,Male,18.0,21.0,6.0,4.0,Standard,Monthly,1852.22,4.0,1.0
CUST-10914,66.0,Male,11.0,3.0,1.0,1.0,Standard,Quarterly,1144.47,16.0,0.0
CUST-10915,31.0,Male,54.0,22.0,4.0,2.0,Basic,Monthly,2903.02,22.0,0.0
CUST-10916,43.0,Female,20.0,26.0,3.0,12.0,Basic,Monthly,1973.82,29.0,1.0
CUST-10917,62.0,Male,5.0,18.0,6.0,3.0,Standard,Quarterly,943.92,12.0,0.0
CUST-10918,44.0,Male,19.0,9.0,1.0,6.0,Basic,Monthly,2987.94,25.0,0.0
CUST-10919,26.0,Female,22.0,6.0,3.0,4.0,Standard,Monthly,2397.13,4.0,0.0
CUST-10920,43.0,Male,59.0,23.0,1.0,8.0,Standard,Monthly,5268.4,22.0,0.0
CUST-10921,64.0,Female,19.0,21.0,3.0,1.0,Standard,Quarterly,1862.9,12.0,1.0
CUST-10922,39.0,Female,47.0,25.0,0.0,17.0,Basic,Monthly,4842.21,7.0,0.0
CUST-10923,64.0,Female,16.0,1.0,1.0,7.0,Standard,Monthly,1995.43,20.0,0.0
CUST-10924,47.0,Male,24.0,21.0,1.0,2.0,Basic,Quarterly,3333.01,22.0,0.0
CUST-10925,60.0,Male,41.0,27.0,2.0,0.0,Premium,Monthly,5546.72,3.0,0.0
CUST-10926,65.0,Female,4.0,10.0,4.0,1.0,Basic,Annual,810.89,5.0,1.0
CUST-10927,34.0,Female,15.0,27.0,3.0,10.0,Premium,Monthly,1506.51,12.0,1.0
CUST-10928,43.0,Female,25.0,6.0,2.0,6.0,Standard,Annual,3908.74,12.0,0.0
CUST-10929,53.0,Male,44.0,23.0,3.0,3.0,Premium,Monthly,5554.99,27.0,0.0
CUST-10930,18.0,Female,55.0,12.0,2.0,2.0,Basic,Annual,5349.95,26.0,0.0
CUST-10931,25.0,Female,35.0,4.0,0.0,13.0,Basic,Monthly,3797.83,20.0,0.0
CUST-10932,66.0,Female,55.0,28.0,3.0,14.0,Standard,Monthly,7360.22,23.0,0.0
CUST-10933,52.0,Female,14.0,13.0,2.0,6.0,Basic,Annual,1706.37,22.0,0.0
CUST-10934,32.0,Female,49.0,17.0,3.0,5.0,Premium,Monthly,5178.4,7.0,1.0
CUST-10935,64.0,Female,19.0,27.0,3.0,11.0,Basic,Quarterly,1684.61,22.0,0.0
CUST-10936,39.0,Male,38.0,8.0,2.0,9.0,Premium,Monthly,5259.73,12.0,0.0
CUST-10937,31.0,Male,36.0,26.0,1.0,3.0,Premium,Quarterly,3887.18,2.0,0.0
CUST-10938,43.0,Male,7.0,20.0,1.0,0.0,Basic,Annual,947.48,14.0,0.0
CUST-10939,45.0,Male,30.0,3.0,3.0,10.0,Standard,Annual,4313.86,23.0,0.0
CUST-10940,40.0,Male,19.0,12.0,2.0,1.0,Basic,Monthly,3049.35,16.0,0.0
CUST-10941,31.0,Male,49.0,7.0,2.0,0.0,Basic,Monthly,6560.02,24.0,0.0
CUST-10942,41.0,Male,25.0,12.0,5.0,12.0,Basic,Annual,1612.96,7.0,0.0
CUST-10943,19.0,Male,16.0,2.0,3.0,6.0,Premium,Annual,1685.71,4.0,0.0
CUST-10944,62.0,Female,47.0,24.0,2.0,15.0,Standard,Monthly,4351.79,20.0,0.0
CUST-10945,43.0,Female,54.0,14.0,1.0,4.0,Standard,Quarterly,3968.9,28.0,0.0
CUST-10946,31.0,Male,40.0,22.0,4.0,18.0,Basic,Monthly,6109.12,5.0,1.0
CUST-10947,24.0,Female,51.0,23.0,4.0,3.0,Standard,Annual,7216.09,14.0,0.0
CUST-10948,20.0,Female,8.0,5.0,0.0,9.0,Basic,Monthly,988.75,9.0,1.0
CUST-10949,64.0,Male,18.0,9.0,2.0,2.0,Basic,Quarterly,1282.07,5.0,0.0
CUST-10950,40.0,Male,28.0,21.0,4.0,0.0,Basic,Quarterly,1616.44,2.0,0.0
CUST-10951,63.0,Female,16.0,11.0,3.0,3.0,Standard,Annual,1894.01,5.0,0.0
CUST-10952,60.0,Female,52.0,5.0,2.0,9.0,Standard,Annual,3072.15,29.0,0.0
CUST-10953,64.0,Female,19.0,3.0,1.0,1.0,Basic,Monthly,2231.32,3.0,0.0
CUST-10954,62.0,Male,42.0,27.0,1.0,4.0,Premium,Quarterly,4726.3,10.0,0.0
CUST-10955,35.0,Male,17.0,17.0,0.0,1.0,Basic,Annual,2531.66,8.0,0.0
CUST-10956,55.0,Male,45.0,2.0,2.0,0.0,Standard,Quarterly,3580.74,26.0,0.0
CUST-10957,52.0,Male,13.0,24.0,4.0,6.0,Basic,Quarterly,1563.21,10.0,1.0
CUST-10958,32.0,Male,7.0,1.0,3.0,21.0,Basic,Quarterly,1199.76,29.0,1.0
CUST-10959,42.0,Male,27.0,7.0,5.0,2.0,Premium,Monthly,2897.5,2.0,1.0
CUST-10960,54.0,Female,10.0,14.0,7.0,6.0,Premium,Quarterly,1014.44,14.0,1.0
CUST-10961,45.0,Female,34.0,5.0,2.0,21.0,Standard,Monthly,2392.77,27.0,1.0
CUST-10962,27.0,Male,36.0,19.0,1.0,7.0,Premium,Monthly,5174.78,4.0,0.0
CUST-10963,56.0,Female,25.0,28.0,6.0,7.0,Premium,Annual,3380.57,21.0,1.0
CUST-10964,34.0,Male,6.0,28.0,3.0,1.0,Standard,Monthly,965.57,12.0,1.0
CUST-10965,56.0,Male,24.0,11.0,2.0,4.0,Premium,Monthly,1861.93,20.0,0.0
CUST-10966,39.0,Male,18.0,23.0,2.0,3.0,Basic,Monthly,2555.63,29.0,0.0
CUST-10967,43.0,Female,23.0,25.0,2.0,4.0,Standard,Monthly,3007.54,14.0,0.0
CUST-10968,61.0,Female,6.0,2.0,3.0,11.0,Premium,Annual,560.13,16.0,0.0
CUST-10969,42.0,Female,29.0,8.0,1.0,4.0,Basic,Quarterly,4615.74,5.0,0.0
CUST-10970,34.0,Male,25.0,9.0,7.0,0.0,Premium,Monthly,2897.9,26.0,0.0
CUST-10971,30.0,Female,55.0,27.0,2.0,16.0,Basic,Monthly,7937.23,16.0,0.0
CUST-10972,37.0,Male,17.0,3.0,2.0,5.0,Premium,Monthly,2662.62,27.0,0.0
CUST-10973,42.0,Female,46.0,2.0,2.0,18.0,Basic,Monthly,4148.88,29.0,0.0
CUST-10974,21.0,Female,24.0,7.0,2.0,5.0,Basic,Quarterly,2828.39,4.0,0.0
CUST-10975,27.0,Male,11.0,5.0,5.0,0.0,Basic,Monthly,1508.91,29.0,0.0
CUST-10976,20.0,Female,26.0,21.0,0.0,5.0,Premium,Quarterly,3509.14,3.0,0.0
CUST-10977,58.0,Female,51.0,26.0,1.0,6.0,Basic,Monthly,5887.42,1.0,0.0
CUST-10978,62.0,Male,34.0,5.0,6.0,1.0,Standard,Monthly,4694.6,4.0,1.0
CUST-10979,35.0,Female,28.0,20.0,4.0,4.0,Standard,Monthly,1662.33,9.0,1.0
CUST-10980,64.0,Male,3.0,13.0,0.0,4.0,Basic,Monthly,783.97,1.0,0.0
CUST-10981,53.0,Female,11.0,21.0,5.0,6.0,Premium,Annual,1122.39,16.0,0.0
CUST-10982,64.0,Female,38.0,29.0,2.0,2.0,Basic,Monthly,3117.15,23.0,0.0
CUST-10983,39.0,Female,14.0,20.0,3.0,6.0,Standard,Monthly,2003.65,3.0,1.0
CUST-10984,51.0,Female,51.0,29.0,0.0,1.0,Standard,Annual,3121.52,24.0,0.0
CUST-10985,64.0,Female,26.0,6.0,1.0,4.0,Basic,Quarterly,2002.39,6.0,0.0
CUST-10986,25.0,Male,48.0,20.0,0.0,0.0,Basic,Monthly,3713.48,13.0,0.0
CUST-10987,57.0,Female,21.0,18.0,0.0,0.0,Standard,Annual,2129.21,17.0,0.0
CUST-10988,66.0,Male,54.0,25.0,2.0,2.0,Premium,Monthly,4614.39,15.0,0.0
CUST-10989,61.0,Female,56.0,2.0,2.0,2.0,Basic,Quarterly,7151.05,26.0,0.0
CUST-10990,36.0,Male,39.0,25.0,3.0,3.0,Basic,Monthly,4739.09,21.0,0.0
CUST-10991,59.0,Male,30.0,26.0,3.0,22.0,Premium,Quarterly,2637.21,12.0,0.0
CUST-10992,58.0,Female,59.0,6.0,3.0,5.0,Basic,Quarterly,5731.43,29.0,0.0
CUST-10993,54.0,Male,8.0,9.0,3.0,5.0,Standard,Monthly,935.09,8.0,0.0
CUST-10994,23.0,Female,51.0,25.0,2.0,19.0,Standard,Quarterly,6266.51,27.0,0.0
CUST-10995,43.0,Male,20.0,3.0,0.0,17.0,Basic,Quarterly,2227.64,16.0,0.0
CUST-10996,51.0,Male,48.0,1.0,4.0,15.0,Standard,Quarterly,3238.09,3.0,0.0
CUST-10997,62.0,Female,32.0,1.0,7.0,0.0,Premium,Annual,2190.65,28.0,0.0
CUST-10998,23.0,Male,22.0,19.0,0.0,7.0,Standard,Quarterly,1874.04,28.0,0.0
CUST-10999,54.0,Male,59.0,5.0,2.0,11.0,Standard,Monthly,7837.49,4.0,0.0
CUST-11000,50.0,Female,7.0,13.0,3.0,12.0,Standard,Quarterly,643.52,7.0,1.0
CUST-11001,39.0,Male,9.0,19.0,3.0,6.0,Standard,Quarterly,958.13,15.0,1.0
CUST-11002,38.0,Female,45.0,12.0,2.0,0.0,Basic,Monthly,3446.73,11.0,0.0
CUST-11003,23.0,Male,1.0,16.0,3.0,25.0,Standard,Quarterly,326.11,16.0,1.0
CUST-11004,23.0,Male,29.0,25.0,3.0,4.0,Basic,Quarterly,3694.76,22.0,0.0
CUST-11005,65.0,Female,8.0,25.0,3.0,3.0,Basic,Annual,931.94,14.0,0.0
CUST-11006,21.0,Male,56.0,19.0,2.0,3.0,Premium,Quarterly,4365.11,23.0,0.0
CUST-11007,47.0,Male,54.0,3.0,2.0,3.0,Premium,Monthly,7698.05,13.0,0.0
CUST-11008,28.0,Male,4.0,12.0,4.0,1.0,Premium,Quarterly,681.01,9.0,0.0
CUST-11009,47.0,Male,35.0,5.0,2.0,2.0,Basic,Annual,5548.51,25.0,0.0
CUST-11010,48.0,Female,59.0,2.0,2.0,29.0,Premium,Annual,5053.86,18.0,0.0
CUST-11011,41.0,Male,3.0,22.0,5.0,3.0,Standard,Annual,472.85,3.0,0.0
CUST-11012,26.0,Female,54.0,7.0,2.0,5.0,Premium,Annual,6584.29,20.0,0.0
CUST-11013,20.0,Female,45.0,13.0,4.0,13.0,Premium,Monthly,5287.16,22.0,1.0
CUST-11014,48.0,Male,40.0,25.0,2.0,5.0,Premium,Quarterly,6370.11,5.0,0.0
CUST-11015,57.0,Female,7.0,15.0,3.0,2.0,Premium,Quarterly,1255.57,22.0,0.0
CUST-11016,54.0,Male,27.0,22.0,0.0,5.0,Basic,Monthly,2667.22,27.0,0.0
CUST-11017,53.0,Female,1.0,3.0,1.0,0.0,Standard,Monthly,186.15,24.0,0.0
CUST-11018,41.0,Male,27.0,28.0,2.0,0.0,Basic,Annual,3721.81,2.0,0.0
CUST-11019,48.0,Female,16.0,21.0,3.0,8.0,Standard,Quarterly,2114.78,22.0,1.0
CUST-11020,23.0,Female,38.0,20.0,2.0,17.0,Premium,Annual,3069.92,25.0,1.0
CUST-11021,19.0,Male,7.0,5.0,4.0,9.0,Basic,Annual,756.04,21.0,0.0
CUST-11022,37.0,Female,44.0,24.0,7.0,0.0,Standard,Monthly,3836.49,17.0,0.0
CUST-11023,45.0,Female,23.0,8.0,3.0,3.0,Standard,Annual,3546.32,16.0,0.0
CUST-11024,28.0,Male,41.0,22.0,1.0,0.0,Basic,Monthly,4001.89,29.0,0.0
CUST-11025,21.0,Male,59.0,1.0,1.0,5.0,Basic,Quarterly,5100.35,24.0,0.0
CUST-11026,32.0,Female,11.0,8.0,2.0,1.0,Basic,Monthly,1758.45,20.0,0.0
CUST-11027,23.0,Female,42.0,24.0,0.0,14.0,Basic,Monthly,2673.46,24.0,1.0
CUST-11028,66.0,Female,53.0,18.0,3.0,0.0,Standard,Annual,5966.71,13.0,0.0
CUST-11029,47.0,Female,33.0,20.0,1.0,0.0,Standard,Monthly,4776.74,20.0,0.0
CUST-11030,55.0,Female,50.0,28.0,2.0,4.0,Basic,Quarterly,4980.12,11.0,0.0
CUST-11031,19.0,Female,36.0,16.0,2.0,1.0,Premium,Monthly,2966.05,8.0,1.0
CUST-11032,32.0,Male,37.0,18.0,0.0,9.0,Standard,Monthly,4111.37,25.0,0.0
CUST-11033,28.0,Male,41.0,20.0,3.0,17.0,Standard,Monthly,5205.06,21.0,0.0
CUST-11034,25.0,Female,59.0,12.0,1.0,0.0,Basic,Quarterly,6211.5,5.0,0.0
CUST-11035,43.0,Female,17.0,13.0,4.0,3.0,Standard,Monthly,1052.05,2.0,0.0
CUST-11036,62.0,Male,35.0,13.0,3.0,40.0,Basic,Monthly,2320.26,25.0,1.0
CUST-11037,61.0,Male,48.0,10.0,4.0,9.0,Standard,Quarterly,5970.46,27.0,0.0
CUST-11038,22.0,Female,5.0,7.0,1.0,21.0,Standard,Monthly,516.45,4.0,1.0
CUST-11039,23.0,Female,48.0,25.0,2.0,1.0,Basic,Monthly,6620.76,3.0,0.0
CUST-11040,43.0,Male,32.0,14.0,1.0,1.0,Premium,Annual,4146.39,2.0,1.0
CUST-11041,21.0,Male,3.0,24.0,0.0,1.0,Standard,Monthly,408.73,3.0,0.0
CUST-11042,36.0,Male,52.0,16.0,4.0,2.0,Basic,Monthly,7584.51,16.0,0.0
CUST-11043,37.0,Male,47.0,15.0,4.0,9.0,Premium,Quarterly,2743.07,20.0,0.0
CUST-11044,50.0,Male,35.0,12.0,0.0,1.0,Standard,Quarterly,2510.21,9.0,0.0
CUST-11045,37.0,Male,52.0,9.0,1.0,5.0,Standard,Quarterly,6152.76,6.0,0.0
CUST-11046,66.0,Female,14.0,8.0,4.0,2.0,Standard,Annual,1048.31,26.0,1.0
CUST-11047,29.0,Male,48.0,18.0,2.0,12.0,Basic,Monthly,5766.19,15.0,0.0
CUST-11048,64.0,Female,31.0,23.0,3.0,0.0,Premium,Annual,4990.68,5.0,0.0
CUST-11049,18.0,Female,31.0,18.0,4.0,1.0,Standard,Annual,4560.99,29.0,0.0
CUST-11050,43.0,Male,17.0,13.0,2.0,6.0,Basic,Annual,2050.2,9.0,0.0
CUST-11051,31.0,Female,24.0,28.0,5.0,0.0,Premium,Monthly,3657.2,24.0,0.0
CUST-11052,55.0,Male,52.0,27.0,3.0,4.0,Standard,Annual,3542.93,6.0,0.0
CUST-11053,54.0,Female,23.0,18.0,2.0,4.0,Standard,Monthly,2543.84,3.0,0.0
CUST-11054,28.0,Male,18.0,15.0,4.0,13.0,Premium,Quarterly,1999.86,23.0,1.0
CUST-11055,53.0,Female,50.0,4.0,1.0,6.0,Basic,Monthly,4531.31,13.0,0.0
CUST-11056,30.0,Female,54.0,17.0,3.0,7.0,Basic,Annual,2890.63,26.0,0.0
CUST-11057,60.0,Male,14.0,5.0,1.0,21.0,Basic,Quarterly,2198.2,22.0,0.0
CUST-11058,20.0,Male,50.0,22.0,2.0,28.0,Premium,Monthly,6739.45,28.0,1.0
CUST-11059,50.0,Female,15.0,16.0,1.0,7.0,Basic,Annual,2118.75,15.0,0.0
CUST-11060,23.0,Female,15.0,9.0,2.0,5.0,Basic,Quarterly,1188.82,11.0,1.0
CUST-11061,67.0,Male,6.0,10.0,2.0,6.0,Basic,Quarterly,741.32,16.0,0.0
CUST-11062,27.0,Female,27.0,24.0,4.0,3.0,Basic,Monthly,4217.83,15.0,0.0
CUST-11063,22.0,Male,15.0,18.0,2.0,30.0,Standard,Annual,1825.37,24.0,0.0
CUST-11064,40.0,Female,50.0,17.0,2.0,8.0,Premium,Quarterly,5571.32,28.0,0.0
CUST-11065,27.0,Male,36.0,18.0,1.0,2.0,Basic,Monthly,5349.28,6.0,0.0
CUST-11066,61.0,Female,55.0,7.0,2.0,0.0,Standard,Quarterly,5957.1,14.0,0.0
CUST-11067,19.0,Male,8.0,4.0,2.0,0.0,Premium,Quarterly,1098.33,11.0,0.0
CUST-11068,30.0,Male,15.0,26.0,2.0,1.0,Standard,Quarterly,1449.63,26.0,0.0
CUST-11069,57.0,Male,3.0,5.0,2.0,1.0,Premium,Monthly,661.2,20.0,0.0
CUST-11070,19.0,Male,47.0,28.0,1.0,3.0,Standard,Monthly,5771.49,10.0,0.0
CUST-11071,37.0,Female,13.0,23.0,5.0,1.0,Basic,Quarterly,1404.87,16.0,1.0
CUST-11072,18.0,Male,41.0,16.0,0.0,6.0,Premium,Annual,4695.6,12.0,0.0
CUST-11073,54.0,Female,34.0,3.0,1.0,1.0,Standard,Quarterly,2904.67,7.0,0.0
CUST-11074,26.0,Male,24.0,26.0,1.0,1.0,Basic,Monthly,1685.19,7.0,0.0
CUST-11075,34.0,Male,40.0,18.0,3.0,4.0,Basic,Monthly,4182.77,27.0,0.0
CUST-11076,26.0,Male,32.0,29.0,4.0,15.0,Premium,Quarterly,2379.65,24.0,1.0
CUST-11077,28.0,Male,32.0,23.0,3.0,4.0,Premium,Annual,4569.83,18.0,0.0
CUST-11078,32.0,Male,30.0,21.0,4.0,3.0,Standard,Monthly,2549.04,15.0,0.0
CUST-11079,41.0,Male,52.0,14.0,3.0,6.0,Premium,Quarterly,5882.66,27.0,0.0
CUST-11080,55.0,Female,49.0,15.0,1.0,2.0,Standard,Monthly,4171.77,6.0,0.0
CUST-11081,52.0,Male,13.0,17.0,0.0,3.0,Basic,Monthly,1339.14,19.0,0.0
CUST-11082,47.0,Female,1.0,1.0,3.0,1.0,Standard,Monthly,309.31,8.0,0.0
CUST-11083,48.0,Female,34.0,25.0,3.0,5.0,Standard,Annual,5304.36,20.0,0.0
CUST-11084,66.0,Male,15.0,21.0,5.0,8.0,Standard,Annual,1496.87,15.0,0.0
CUST-11085,22.0,Male,44.0,17.0,2.0,7.0,Basic,Monthly,6137.99,4.0,0.0
CUST-11086,61.0,Female,14.0,23.0,2.0,2.0,Basic,Quarterly,1407.46,18.0,1.0
CUST-11087,67.0,Female,57.0,25.0,3.0,10.0,Premium,Monthly,3535.48,13.0,1.0
CUST-11088,31.0,Female,29.0,11.0,3.0,2.0,Premium,Quarterly,3807.5,22.0,0.0
CUST-11089,28.0,Male,34.0,17.0,3.0,1.0,Standard,Quarterly,3906.15,22.0,0.0
CUST-11090,26.0,Female,18.0,26.0,4.0,3.0,Premium,Monthly,1972.75,1.0,0.0
CUST-11091,51.0,Female,54.0,14.0,4.0,6.0,Standard,Monthly,4379.99,28.0,0.0
CUST-11092,29.0,Female,7.0,29.0,1.0,1.0,Premium,Annual,670.67,8.0,0.0
CUST-11093,52.0,Female,29.0,20.0,2.0,7.0,Basic,Quarterly,3256.13,19.0,0.0
CUST-11094,52.0,Male,55.0,19.0,1.0,13.0,Basic,Monthly,7644.54,17.0,0.0
CUST-11095,18.0,Male,31.0,21.0,2.0,2.0,Standard,Quarterly,2020.92,10.0,0.0
CUST-11096,57.0,Female,25.0,7.0,4.0,4.0,Basic,Annual,3691.98,1.0,0.0
CUST-11097,39.0,Female,38.0,24.0,1.0,1.0,Standard,Quarterly,3092.17,1.0,0.0
CUST-11098,46.0,Male,14.0,13.0,2.0,3.0,Premium,Monthly,1521.84,21.0,0.0
CUST-11099,25.0,Male,8.0,18.0,2.0,0.0,Standard,Quarterly,920.07,5.0,0.0
CUST-11100,28.0,Male,27.0,23.0,1.0,21.0,Premium,Quarterly,2691.21,1.0,1.0
CUST-11101,58.0,Male,54.0,14.0,1.0,3.0,Standard,Quarterly,3509.49,21.0,0.0
CUST-11102,54.0,Female,2.0,1.0,2.0,10.0,Standard,Annual,446.62,23.0,0.0
CUST-11103,31.0,Female,17.0,7.0,0.0,1.0,Standard,Monthly,2897.3,21.0,0.0
CUST-11104,47.0,Male,37.0,8.0,2.0,11.0,Basic,Quarterly,4940.31,25.0,1.0
CUST-11105,52.0,Male,14.0,18.0,0.0,13.0,Basic,Monthly,2080.1,20.0,1.0
CUST-11106,38.0,Male,25.0,9.0,0.0,8.0,Standard,Monthly,1549.11,13.0,0.0
CUST-11107,54.0,Male,56.0,1.0,1.0,16.0,Premium,Quarterly,8406.33,9.0,0.0
CUST-11108,22.0,Female,30.0,29.0,3.0,1.0,Standard,Annual,3184.25,16.0,0.0
CUST-11109,36.0,Female,29.0,22.0,1.0,4.0,Basic,Monthly,4263.71,28.0,0.0
CUST-11110,31.0,Female,20.0,17.0,2.0,6.0,Basic,Annual,1505.59,8.0,0.0
CUST-11111,43.0,Male,21.0,19.0,2.0,6.0,Premium,Monthly,2091.04,14.0,1.0
CUST-11112,21.0,Female,53.0,27.0,4.0,13.0,Standard,Monthly,8350.47,29.0,0.0
CUST-11113,42.0,Female,22.0,6.0,2.0,1.0,Premium,Monthly,2172.9,17.0,0.0
CUST-11114,62.0,Female,35.0,3.0,3.0,1.0,Standard,Quarterly,5124.12,29.0,0.0
CUST-11115,59.0,Male,37.0,24.0,2.0,2.0,Standard,Quarterly,3540.79,4.0,0.0
CUST-11116,42.0,Male,16.0,5.0,2.0,15.0,Standard,Monthly,1952.73,7.0,1.0
CUST-11117,35.0,Male,50.0,2.0,3.0,19.0,Basic,Monthly,6867.26,17.0,1.0
CUST-11118,57.0,Male,58.0,20.0,3.0,5.0,Standard,Quarterly,6793.08,28.0,0.0
CUST-11119,25.0,Male,49.0,25.0,1.0,4.0,Standard,Quarterly,6072.76,24.0,0.0
CUST-11120,56.0,Male,43.0,4.0,1.0,6.0,Standard,Monthly,3518.02,16.0,0.0
CUST-11121,57.0,Male,17.0,10.0,2.0,6.0,Premium,Annual,1560.91,14.0,0.0
CUST-11122,31.0,Female,16.0,10.0,2.0,1.0,Basic,Quarterly,1409.85,16.0,0.0
CUST-11123,49.0,Male,58.0,24.0,3.0,8.0,Standard,Monthly,5995.81,27.0,0.0
CUST-11124,55.0,Male,55.0,21.0,2.0,4.0,Basic,Monthly,7342.2,2.0,0.0
CUST-11125,50.0,Female,2.0,11.0,4.0,5.0,Basic,Quarterly,615.42,24.0,1.0
CUST-11126,40.0,Female,4.0,27.0,2.0,0.0,Standard,Monthly,722.43,15.0,0.0
CUST-11127,32.0,Female,21.0,16.0,4.0,10.0,Basic,Quarterly,3050.77,11.0,1.0
CUST-11128,50.0,Female,39.0,26.0,0.0,12.0,Standard,Monthly,3229.0,13.0,0.0
CUST-11129,42.0,Female,34.0,29.0,4.0,6.0,Basic,Quarterly,4887.22,4.0,0.0
CUST-11130,34.0,Female,30.0,29.0,2.0,9.0,Basic,Monthly,4604.0,24.0,1.0
CUST-11131,50.0,Male,6.0,17.0,2.0,5.0,Basic,Annual,707.1,1.0,0.0
CUST-11132,64.0,Male,17.0,16.0,4.0,6.0,Basic,Annual,1443.96,15.0,0.0
CUST-11133,19.0,Male,39.0,7.0,3.0,3.0,Premium,Annual,2370.18,12.0,1.0
CUST-11134,31.0,Male,25.0,16.0,3.0,10.0,Standard,Monthly,3261.11,21.0,1.0
CUST-11135,57.0,Male,5.0,3.0,0.0,4.0,Premium,Annual,587.31,9.0,0.0
CUST-11136,57.0,Female,5.0,26.0,5.0,7.0,Basic,Quarterly,959.68,7.0,0.0
CUST-11137,56.0,Female,20.0,16.0,1.0,6.0,Premium,Quarterly,2106.42,3.0,0.0
CUST-11138,23.0,Female,16.0,8.0,1.0,8.0,Standard,Monthly,2637.85,16.0,0.0
CUST-11139,23.0,Male,51.0,12.0,3.0,10.0,Basic,Quarterly,6811.54,4.0,0.0
CUST-11140,20.0,Female,41.0,3.0,1.0,5.0,Standard,Annual,6038.18,26.0,0.0
CUST-11141,24.0,Female,37.0,17.0,3.0,11.0,Standard,Monthly,2914.4,23.0,1.0
CUST-11142,25.0,Male,40.0,21.0,2.0,4.0,Standard,Monthly,3366.04,14.0,0.0
CUST-11143,59.0,Female,9.0,18.0,1.0,21.0,Standard,Monthly,593.67,22.0,1.0
CUST-11144,32.0,Male,5.0,11.0,4.0,9.0,Standard,Monthly,720.75,13.0,1.0
CUST-11145,64.0,Male,42.0,4.0,2.0,1.0,Basic,Quarterly,4266.74,29.0,0.0
CUST-11146,46.0,Female,57.0,16.0,0.0,12.0,Standard,Annual,8697.31,20.0,0.0
CUST-11147,50.0,Male,2.0,17.0,3.0,5.0,Premium,Monthly,340.73,19.0,0.0
CUST-11148,47.0,Male,9.0,9.0,3.0,29.0,Basic,Quarterly,946.55,27.0,1.0
CUST-11149,56.0,Female,43.0,6.0,4.0,8.0,Standard,Monthly,5793.14,2.0,0.0
CUST-11150,44.0,Female,36.0,24.0,2.0,0.0,Standard,Monthly,2908.6,10.0,0.0
CUST-11151,53.0,Male,22.0,27.0,4.0,3.0,Premium,Quarterly,1703.08,28.0,0.0
CUST-11152,46.0,Male,22.0,20.0,2.0,5.0,Standard,Monthly,3171.36,25.0,1.0
CUST-11153,55.0,Male,22.0,25.0,4.0,12.0,Basic,Quarterly,3743.91,19.0,0.0
CUST-11154,50.0,Female,34.0,2.0,1.0,9.0,Standard,Monthly,2072.98,15.0,0.0
CUST-11155,54.0,Male,55.0,9.0,2.0,3.0,Standard,Quarterly,7631.47,7.0,0.0
CUST-11156,44.0,Male,29.0,28.0,3.0,7.0,Standard,Monthly,4186.94,15.0,1.0
CUST-11157,50.0,Female,38.0,21.0,6.0,6.0,Standard,Annual,2596.26,17.0,0.0
CUST-11158,21.0,Female,59.0,29.0,2.0,0.0,Standard,Annual,4747.76,24.0,0.0
CUST-11159,39.0,Male,46.0,6.0,3.0,1.0,Premium,Monthly,5956.53,16.0,0.0
